review_id,review_text,rating,verified_purchase
en_0169346,"Almost excellent

I have pretty mixed feelings on this knife. The blade is gorgeous and well made. The grip looks good, but the top finger groove is WAAAAAY too small! I am not sure how someone could grip this comfortably?",3,True
en_0461452,"Great gift!

I was afraid that it was going to smell weird",4,True
en_0570202,"TOOO SMALL TINY

This was so tiny it's less than 4 inches long. Don't be revived by the supposed 1 oz mold this is a micro mold it's tiny as Heck",1,True
en_0599998,"Very good grip on the ears

Very good grip on the ears. Prevented my glasses from sliding down my nose. Multiple colors at one price.",4,True
en_0941665,"Great Source for Empress Wu Hosta

A well-packaged and healthy specimen for Empress Wu variety Hosta. If it fails, the fault would be mine...",5,True
en_0450511,"Great on the go straw!

This straw allows me to be eco friendly when I go out. Convenient casing, however would like to be a bit slimmer to put in a small purse.",4,True
en_0664198,"Terrible

This arrived in a pool of itself. The packaging was terrible the product was all over the inside of the box. I'll never buy from them again.",1,True
en_0937010,"Two Stars

Can’t really tell if it’s working. Hope to talk to doctor about this drug.",2,True
en_0449844,"Nice material, but no cover battery.

Fits perfect, has great texture, and is light weight.",5,True
en_0210604,"Go to good will or Walmart first

Great but over priced",3,True
en_0824826,"2 mugs came in poor shape.

I got the 6 mugs because I wanted a nice matching set. one of the mugs has a really ugly burnt looking imperfection. the size of a thumbprint. Another has a series of chips at the bottom which I am a bit concerned will get it caught on any tableclothes I have and might even cut me. If I could do it again, I would pick another brand. This one has too low of quality assurance checks. Are these factory seconds?",2,False
en_0586873,"Price to high!

Price is way to high! I won't order again!",1,True
en_0013995,"Great quality but not a good fit on Evenflo play yard.

Super cute, soft and breathable, but so big and loose it doesn't fit tightly on our evenflo play yard mattress. As my daughter moves, so does the sheet, but fortunately she's a year old, so I'm not so worried about her face getting covered, but the fit is not good. However, we have an Aden + Anais crib sheet that is of the same fabric and we LOVE it. I was worried about breathability, so we use it with a Newton crib and felt very comforted knowing our baby had breathable and soft bedding.",3,True
en_0773974,"crush grinder not just better for the beans

It works well for me, took me a while to figure out how to set it for just 2 cups, and after few months of use, I've couple tips for buyers who interested in coffeemaker with build in grinder First is the grander, I know lots of people prefer crush grinder, crush grinder not just better for the beans, also good for making fewer cups of coffee like 1 to 4 cups. This Black+Decker or any coffee maker with this type of grinder are not designed for making 1 to 4 cups coffee, and like some people said the blade burns the beans. Second it cleaning, this one took me 5 minutes to wash and dry all the parts get ready for next use, but those with crush grinder coffeemaker just dump the used one, rains up and ready to use. For those with crush grinder coffeemaker the price usually $200 and up, so there is a big price difference.",4,True
en_0798607,"Great way to dissolve your nail product

Great way to dissolve your nail product. Not as tight as I would like it to be but if you hold still it’s fine",4,False
en_0869393,"Good Product

Good stuff works like it should.. I would buy agian",4,True
en_0758274,"Stopped Charging in 3 month usage

It stopped charging only after 3 months of using.",1,True
en_0932114,"Disappointing RAM Product

I have so many RAM PRODUCTS spanning over 25 years......the suction cup keeps dropping of the windshield.....can't afford to break my $700 phone",2,True
en_0021131,"poor quality

They do not fit smaller feet correctly, the material is not comfortable and they're coming unraveled after 2 months of wear.",1,True
en_0839914,"AGREE SIZE UP

Got the red. Very pretty flowy sleeves and wrap ruffle bottom. Sized up thank God. Very itchy nylon material. Pretty see through. Zipper in back. Not stretchy. Not bad not great.",4,True
en_0709543,"Quiet but not powerful

I like that it is quiet. We have small bathrooms and we really need a more powerful one.",4,True
en_0069982,"What about the fan function?

Very like it, beautiful appearance, easy to carry, but also as a mirror to use it?",5,False
en_0780546,"Very pretty, but when i opened it

Very pretty, but when i opened it, bulb was in pieces. Hopefully they can send me a new bulb...",3,True
